4.030083039865272e-08,7.145205026317931e-08,5.211466085631864e-08,5.086456610964327e-08,1.2626772314349387e-07,1.9356532740593463e-07,1.256705103821634e-07,1.9197478825983156e-07,2.2132661389456455e-07,1.3310790214053935e-07,2.016510351040735e-08
6.841690227242686e-08,1.213009233721372e-07,8.847270945778376e-08,8.635047998339008e-08,2.1435901913224785e-07,3.286071268870148e-07,2.133451579605644e-07,3.259069403091462e-07,3.757362109743972e-07,2.2597128253569405e-07,3.423338681951907e-08
8.248863252785658e-09,1.4624963950416202e-08,1.0666944244489942e-08,1.0411072082146223e-08,2.584475732008986e-08,3.9619380058868883e-08,2.5722518488971424e-08,3.929382498259321e-08,4.530162168269831e-08,2.7244820311672558e-08,4.127438062446948e-09
8.30287772881158e-09,1.4720729844512334e-08,1.0736792584377173e-08,1.0479244942594035e-08,2.601399167176739e-08,3.987881217560679e-08,2.589095240715763e-08,3.955112532840417e-08,4.559826175095125e-08,2.742322243187481e-08,4.1544649869383e-09
2.873737107850671e-09,5.095041621776958e-09,3.7161476149350606e-09,3.6270069290902784e-09,9.003790689469367e-09,1.3802590632928862e-08,8.961205153227543e-09,1.3689173829343638e-08,1.5782168680201963e-08,9.491544316719875e-09,1.4379159354355314e-09
4.735218618278296e-09,8.395387275485872e-09,6.123305895462366e-09,5.9764237627491175e-09,1.4836053441138769e-08,2.2743306604827607e-08,1.4765882852628513e-08,2.2556423344526862e-08,2.60051689373892e-08,1.5639752586262307e-08,2.3693351386918832e-09
8.45481853086296e-10,1.4990115902263787e-09,1.093327348292981e-09,1.06710127770095e-09,2.6490041890530756e-09,4.060858550296679e-09,2.636475103494746e-09,4.027490205988358e-09,4.64326997240105e-09,2.7925061257788587e-09,4.230490765328285e-10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
