2.5237951211838605e-07,4.4746059589587133e-07,3.263623243250231e-07,3.185337436445061e-07,7.907377105638939e-07,1.2121815459013118e-06,7.86997731415958e-07,1.2022209696618678e-06,1.386033545239107e-06,8.33573578237094e-07,1.262817399897422e-07
1.517646377489468e-07,2.690737242221556e-07,1.9625309324973175e-07,1.9154549356743365e-07,4.754982731794352e-07,7.28927208296433e-07,4.732492927617662e-07,7.229375650323599e-07,8.334705029560018e-07,5.012569803166278e-07,7.593763203274582e-08
3.281051829849339e-07,5.817197262275986e-07,4.2428630296987213e-07,4.141087815255464e-07,1.0279960486489636e-06,1.5758927679610787e-06,1.0231339006386384e-06,1.5629435524631696e-06,1.8019085074172466e-06,1.0836846823390114e-06,1.6417217490916818e-07
2.770054214771046e-07,4.911215253573764e-07,3.5820710027164886e-07,3.4961464649926455e-07,8.678938751963577e-07,1.3304600568038709e-06,8.637889679022046e-07,1.3195275781878265e-06,1.5212756501417856e-06,9.149094490024688e-07,1.3860366999327557e-07
2.2800278994727348e-07,4.04241467143623e-07,2.9483978257663506e-07,2.877673454302794e-07,7.143622816756888e-07,1.0950998837752467e-06,7.109835380014638e-07,1.0861013753265482e-06,1.2521599420748093e-06,7.530607372568238e-07,1.1408449440044634e-07
1.7125429208887152e-07,3.0362824202571047e-07,2.2145596664178996e-07,2.161438157811699e-07,5.36561885368386e-07,8.225362303939563e-07,5.340240902992425e-07,8.157773955806017e-07,9.405050022048125e-07,5.656285323906109e-07,8.568956253291188e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
