2.2676550915024453e-06,1.9719536704674383e-06,1.6664268136119042e-06,2.5393640811876934e-06,2.771147029339758e-06,2.5350068284358133e-06,4.37944359525273e-06,8.694628570559363e-06,7.932788979913357e-06,7.549619889705647e-06,3.973127158312169e-06
1.363620408854701e-06,1.1858047903500744e-06,1.0020807932472347e-06,1.5270085382895938e-06,1.6663877409333505e-06,1.5243883696399315e-06,2.6335127807985645e-06,5.228384603396876e-06,4.770263781596722e-06,4.539850790923022e-06,2.3891804800260614e-06
2.9480577979527836e-06,2.56363210490332e-06,2.1664328852282545e-06,3.3012922068437545e-06,3.6026208922742405e-06,3.295627574245541e-06,5.6934817336462916e-06,1.1303424252564711e-05,1.0312997112913129e-05,9.814859354417904e-06,5.165251340564169e-06
2.488921343550595e-06,2.164366881591107e-06,1.8290282677493355e-06,2.7871423147187116e-06,3.0415414642580415e-06,2.782359903401383e-06,4.806767430349634e-06,9.543006211395295e-06,8.706830187701857e-06,8.286273406213994e-06,4.360804701746688e-06
2.0486278111916166e-06,1.7814874699592851e-06,1.5054707078133686e-06,2.294093091562441e-06,2.5034886894748634e-06,2.2901566952377345e-06,3.9564438085844015e-06,7.854835580761825e-06,7.166580220009332e-06,6.820420498661049e-06,3.5893724863273577e-06
1.5387368972122094e-06,1.3380861506283533e-06,1.1307682699265755e-06,1.72310737281921e-06,1.8803856889981944e-06,1.7201507214285634e-06,2.971709178581579e-06,5.8998151170383625e-06,5.382862299885133e-06,5.122859612887792e-06,2.695999660054226e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
