3.6210698118163e-07,3.1488835904489175e-07,2.6610077744994617e-07,4.0549440918314697e-07,4.425063092552669e-07,4.0479862804511543e-07,6.993246483888751e-07,1.388388258857666e-06,1.2667350871089161e-06,1.205549326074465e-06,6.344426392436743e-07
6.14732691574894e-07,5.34571766248753e-07,4.517472892076786e-07,6.883895713976726e-07,7.512230049796196e-07,6.872083751381212e-07,1.1872119172790162e-06,2.3570041332355617e-06,2.150479029898157e-06,2.0466067227583503e-06,1.0770646564157682e-06
7.411685915896539e-08,6.445204696680936e-08,5.44660966767061e-08,8.299749404748525e-08,9.057317175438657e-08,8.285508002264468e-08,1.4313931839119355e-07,2.841783848074984e-07,2.592781440904577e-07,2.467545069644177e-07,1.2985912501278011e-07
7.460218461405847e-08,6.487408615439497e-08,5.482274674872373e-08,8.354097088969448e-08,9.116625497863168e-08,8.339762432194529e-08,1.4407661060282005e-07,2.8603921654671853e-07,2.6097592627799615e-07,2.483702829801271e-07,1.3070945703790872e-07
2.5820814572302774e-08,2.2453789494316784e-08,1.897488639865316e-08,2.8914648139224186e-08,3.155386101938528e-08,2.886503397357239e-08,4.9866843254349375e-08,9.90020012023584e-08,9.032726099269261e-08,8.596427913307653e-08,4.524029249923879e-08
4.2546411628211135e-08,3.699837461608035e-08,3.1265989887926444e-08,4.764429558841014e-08,5.199307541715573e-08,4.756254353103408e-08,8.21684085046205e-08,1.6313117788663704e-07,1.488373194688575e-07,1.4164818832793825e-07,7.454498003784806e-08
7.59673878767431e-09,6.606126739499598e-09,5.5825990730356225e-09,8.50697519383524e-09,9.283457701755644e-09,8.492378216053237e-09,1.4671318029429857e-08,2.912736701180922e-08,2.6575172725326304e-08,2.5291540350752887e-08,1.331014108142632e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
