7.130289198708743e-06,5.953647614718406e-06,3.7509109100033233e-06,4.056368380485487e-06,7.923182307135988e-06,1.0641322604447042e-05,7.093182462985043e-06,1.0243362234327083e-05,1.1494825967355503e-05,6.86976646026649e-06,1.0440724173490552e-06
7.40943257063031e-06,6.157520141975854e-06,3.752350728469558e-06,4.009739144266628e-06,7.905467460446287e-06,1.0865377858622731e-05,7.257133749591036e-06,1.0464430492402556e-05,1.1832416204386513e-05,7.089348079796878e-06,1.0760613689441269e-06
6.480069823726941e-06,5.154619000049523e-06,2.968861864148554e-06,3.1410029394866275e-06,6.632653727329543e-06,9.394306954628897e-06,6.227736526428594e-06,9.147922955498433e-06,1.037839402846983e-05,6.220153185140522e-06,9.439770910934608e-07
6.409982969088057e-06,5.2167564684114325e-06,3.0526695064501554e-06,3.2960161489263936e-06,6.291556792495034e-06,8.495105733698263e-06,5.760822263838453e-06,8.118682508402737e-06,9.177301382874585e-06,5.5041847595678035e-06,8.350197057720773e-07
5.688111443972155e-06,4.8562750912729885e-06,2.4493493431597144e-06,2.64023239156431e-06,5.381411252534186e-06,7.711523574456847e-06,5.048642693701926e-06,7.577832797608183e-06,8.682889303562068e-06,5.215479059958251e-06,7.906165216363791e-07
5.74702107148687e-06,4.883750914423035e-06,2.6747440231377133e-06,3.011668904571311e-06,5.410954496752718e-06,7.078333801310781e-06,4.776903148978888e-06,6.724733018231803e-06,7.600292158880678e-06,4.5571058986068135e-06,6.914385745074962e-07
6.272906215155793e-06,5.2800724934722485e-06,2.9721626364378983e-06,3.409025489792113e-06,5.814601222864052e-06,6.981655424029164e-06,4.672547563005384e-06,6.5497652182856375e-06,7.300501407689101e-06,4.3578845643239915e-06,6.627170574775517e-07
4.744081818466847e-06,4.429664782539932e-06,2.2353086202604605e-06,2.6007255883345712e-06,4.411279811719357e-06,5.586873343032755e-06,3.766073666258867e-06,5.352556648359121e-06,6.002890772540414e-06,3.58952277968186e-06,5.453866194884733e-07
5.374316100604699e-06,4.745391385733131e-06,2.745691473429115e-06,3.1763927580318925e-06,4.918051501641533e-06,5.679927026594742e-06,3.965262097441031e-06,5.1693960356806114e-06,5.790393688544171e-06,3.4741278317303505e-06,5.269482328478427e-07
5.337354144322357e-06,4.6432870274646235e-06,2.731953035471051e-06,3.1478440031644203e-06,5.029028329650466e-06,5.535630754634012e-06,3.7663940019823755e-06,5.081503257210271e-06,5.588329859275067e-06,3.3276043033840114e-06,5.066788099212129e-07
4.750307940242281e-06,4.089080049035937e-06,2.479728494884485e-06,2.9814867444433294e-06,4.442796869006009e-06,4.568166358220348e-06,3.1871622168295187e-06,4.114901508668415e-06,4.381287242982137e-06,2.5865757186076273e-06,3.9558168790146543e-07
4.81431787577908e-06,4.1874190219359005e-06,2.4897007676937704e-06,3.010837525680976e-06,4.447454277174397e-06,4.844800535731354e-06,3.3974373049586398e-06,4.370089874153691e-06,4.753017338309337e-06,2.826025525940954e-06,4.30631747001137e-07
