1.8802053698435371e-06,4.514499821781364e-06,2.9225506864629728e-06,5.360543210443667e-06,7.533734849445713e-06,9.842978294362103e-06,1.1425669746225832e-05,4.357645490661125e-05,1.768648505309893e-05,3.115537563215504e-05,2.4795632303199836e-05,4.033165931778623e-07
1.9872430887391326e-06,4.635112580109686e-06,3.042911303411413e-06,5.544770930026178e-06,7.73570266491141e-06,1.0166251803828769e-05,1.1785432690394292e-05,4.5042896500941754e-05,1.828269391659346e-05,3.216716060082682e-05,2.558849599256048e-05,4.155814943697295e-07
1.7005665641118392e-06,3.933545709591837e-06,2.5755529809575916e-06,4.852890736642546e-06,6.618487465550285e-06,8.91972657386201e-06,1.0332640013221367e-05,3.951441356573012e-05,1.6044547238523188e-05,2.822504534210205e-05,2.2451233224448325e-05,3.6457920761088157e-07
1.548016942216263e-06,3.6775584080070834e-06,2.3450056367732874e-06,4.304496261415131e-06,6.157932988081482e-06,7.885122205195472e-06,9.16607098172279e-06,3.501255055430616e-05,1.420446958983606e-05,2.4979685878764305e-05,1.9867059663711083e-05,3.224355887104339e-07
1.4859087123088306e-06,3.484978358194878e-06,2.3279727030653238e-06,4.068940222190311e-06,5.578689173026245e-06,7.502884735557982e-06,8.646938225741476e-06,3.316381337026512e-05,1.3472923295824452e-05,2.36764236278822e-05,1.8825127043349643e-05,3.053112902661196e-07
1.3026759326731864e-06,3.228188070562623e-06,2.1307276891551897e-06,3.5697175135521492e-06,5.162077994924517e-06,6.536263503413041e-06,7.576631907133905e-06,2.898008045929626e-05,1.17582143896473e-05,2.0680434795624687e-05,1.6448607698653506e-05,2.6700346515153585e-07
1.278820145609072e-06,3.457740049061013e-06,2.2255955349771144e-06,3.405998216053784e-06,5.264612890605521e-06,6.267639824751528e-06,7.246320987181893e-06,2.7635161631504674e-05,1.1210559278957469e-05,1.975899095423083e-05,1.5729193448335934e-05,2.5601007448894673e-07
1.0881644115143408e-06,2.6562464417066223e-06,1.8172778460642255e-06,2.7957609283247233e-06,4.1396596618358865e-06,5.142076928555962e-06,5.975761052488627e-06,2.2784977948619133e-05,9.244757692566216e-06,1.6280751149371358e-05,1.2956003753710964e-05,2.1065742384691087e-07
1.064579861555702e-06,2.8460971295629904e-06,1.8142338691170986e-06,2.7315683731858727e-06,4.485180955931052e-06,4.988932363905976e-06,5.797951210124256e-06,2.2138609671254745e-05,8.967774875699393e-06,1.5767803545303887e-05,1.2539700183196084e-05,2.034222204311897e-07
1.0143084866660748e-06,2.9306487508283186e-06,1.8066503101032293e-06,2.594473712752608e-06,4.427966100252774e-06,4.791550784285065e-06,5.5533949042524465e-06,2.1087820180448856e-05,8.545900911543125e-06,1.5080242850226336e-05,1.2010393610138525e-05,1.9574645206327295e-07
8.196912684798205e-07,2.332360394041412e-06,1.4241502922252567e-06,2.009997416493492e-06,3.526655242189585e-06,3.6900277935047556e-06,4.338391345918473e-06,1.631985725922394e-05,6.604039860320224e-06,1.1701986634725253e-05,9.33539537262625e-06,1.529130816117901e-07
8.861781737347804e-07,2.3637656450661867e-06,1.5056547735650525e-06,2.2147689735620605e-06,3.6413496881157157e-06,4.030452412165973e-06,4.725847950402968e-06,1.7910962682177782e-05,7.250472833341679e-06,1.2803397834917205e-05,1.019996172331007e-05,1.6636205194266163e-07
