1.8719761347435383e-08,7.40003936053527e-08,4.893243606590127e-08,1.0374774459579611e-07,1.361525508579049e-07,1.9152721575178963e-07,2.2045081969691766e-07,8.467899041788414e-07,3.4413723942830576e-07,6.044099514093584e-07,4.804521364062927e-07,7.78667736748333e-09
3.177969461178787e-08,1.256271309384184e-07,8.307038994373829e-08,1.7612786716257288e-07,2.3114004535495426e-07,3.2514711664696296e-07,3.742494146618039e-07,1.4375570316143732e-06,5.842262714034864e-07,1.0260795166999527e-06,8.156419244449844e-07,1.3219091001555018e-08
3.831602226363536e-09,1.514656451156588e-08,1.001559942414463e-08,2.123531821776715e-08,2.7868005756584807e-08,3.920221485004696e-08,4.512236218599538e-08,1.7332283365665454e-07,7.043877260479852e-08,1.2371196792920912e-07,9.834000772492078e-08,1.5937943750180963e-09
3.856691984825334e-09,1.5245745904275812e-08,1.0081182685547105e-08,2.137436944841873e-08,2.805048856454274e-08,3.945891532249883e-08,4.5417828443083036e-08,1.7445777089059778e-07,7.090001353916272e-08,1.2452204768457123e-07,9.898394905681919e-08,1.60423071823552e-09
1.3348527140034355e-09,5.276756706888274e-09,3.489232254251812e-09,7.3979553411564526e-09,9.708649520580778e-09,1.3657258712158932e-08,1.5719718297425178e-08,6.038216945210644e-08,2.453944361333743e-08,4.309874730961773e-08,3.4259669572045674e-08,5.552457226426256e-10
2.1995120593114574e-09,8.694809464067583e-09,5.749404664989586e-09,1.2190028020634003e-08,1.5997489068363885e-08,2.2503835006962966e-08,2.5902265921509495e-08,9.949510420439852e-08,4.043502447131428e-08,7.101623531514014e-08,5.645158868931686e-08,9.149096750687781e-10
3.9272685839972167e-10,1.552473963828311e-09,1.0265666069850506e-09,2.1765515620072652e-09,2.8563806220135837e-09,4.018100463153121e-09,4.624896452703711e-09,1.776503090079822e-08,7.219746790070443e-09,1.2680077325614266e-08,1.0079533314570168e-08,1.6335877809269698e-10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
