1.6711435398110555e-09,0.0,8.879612233268776e-08,3.314742330558637e-09,7.258772642841809e-09,1.998237956492038e-08,1.489957931178484e-08,1.0840452907875376e-07,7.577877148101093e-07,5.672771861717399e-07,6.286586141231469e-07,2.668992023927775e-07
1.004917125867766e-09,0.0,5.339621757018913e-08,1.9932706296395244e-09,4.364954157317266e-09,1.2016104518854763e-08,8.959638751516535e-09,6.518743913834396e-08,4.5568428698289825e-07,3.4112363535361654e-07,3.780344372620878e-07,1.6049583592039854e-07
2.172564850139639e-09,0.0,1.1543911675624731e-07,4.309320236761869e-09,9.436744315079211e-09,2.5978029074512078e-08,1.937015075216781e-08,1.4093096365562283e-07,9.851595113428888e-07,7.374869037893576e-07,8.172856342046294e-07,3.469814602008479e-07
1.8342052281048776e-09,0.0,9.746039639208417e-08,3.6381780306068822e-09,7.967046764056208e-09,2.1932158545816472e-08,1.6353404491710455e-08,1.1898209175315865e-07,8.317287864186108e-07,6.226292092051361e-07,6.899999247510567e-07,2.92941869291015e-07
1.5097318569209057e-09,0.0,8.021952122189435e-08,2.9945794449795928e-09,6.557665478743536e-09,1.805233020836528e-08,1.3460465247805412e-08,9.793399973482067e-08,6.845948457314842e-07,5.124852648891899e-07,5.67938010266174e-07,2.4112005871423526e-07
1.1339688451215766e-09,0.0,6.025337374924522e-08,2.2492469634799682e-09,4.925502708004405e-09,1.3559215793381637e-08,1.0110237895478605e-08,7.355882706477823e-08,5.142033818996149e-07,3.8493082152578957e-07,4.265817182368165e-07,1.8110675300544622e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
