5.362065163936576e-06,2.1196580731154342e-05,1.4016146143415926e-05,2.971737496056921e-05,3.899936737368147e-05,5.4860817532224196e-05,6.314565868223795e-05,0.00024255344724213664,9.857424295660822e-05,0.00017312643494959526,0.00013762011255106246,2.23040618307433e-06
5.524937892604715e-06,2.1838947994933554e-05,1.444090868229289e-05,3.061796685707563e-05,4.018125218928907e-05,5.652338725013484e-05,6.505930242042951e-05,0.0002499040853569031,0.00010156155810570092,0.000178373071457481,0.00014179072177627965,2.2979991564462984e-06
5.348259180254539e-06,2.1137695001254844e-05,1.397720821250615e-05,2.9634817809609564e-05,3.88910241346211e-05,5.470840996591704e-05,6.297023519065455e-05,0.00024187961512922893,9.830039613577362e-05,0.00017264547641122492,0.00013723779330442523,2.2242099433256405e-06
5.241126689304463e-06,2.0712808816112248e-05,1.369625408406391e-05,2.9039132012942835e-05,3.810928048282431e-05,5.360872300363209e-05,6.17044783043857e-05,0.00023701762299007108,9.632447206696409e-05,0.00016917515110611778,0.00013447919344521429,2.1795013751624724e-06
5.193622479610926e-06,2.0526299653827054e-05,1.3572925717624451e-05,2.877764820196834e-05,3.776612422423836e-05,5.3126001509538614e-05,6.114885831774036e-05,0.0002348833900763622,9.545711521776662e-05,0.0001676518079423587,0.0001332682711634065,2.159875983971454e-06
5.130981781623274e-06,2.027564037800197e-05,1.3407178369656985e-05,2.84262266315973e-05,3.73049388421472e-05,5.2477247214295705e-05,6.040213198118911e-05,0.00023201508446586195,9.42914296448009e-05,0.0001656045085519027,0.00013164085029828958,2.1335004092626764e-06
4.5210729122837745e-06,1.7869248394063986e-05,1.1815962213003658e-05,2.5052491320425787e-05,3.2877443378751835e-05,4.624904308947697e-05,5.32333716608001e-05,0.0002044786304253231,8.310055546173546e-05,0.00014594992036362286,0.0001160172013771796,1.8802882696279508e-06
4.618048677600095e-06,1.824945769212966e-05,1.2067373945601714e-05,2.558554060877189e-05,3.357698649290887e-05,4.723309769667022e-05,5.4366033898543987e-05,0.00020882938289285658,8.48687106277619e-05,0.00014905534010766915,0.0001184857337813637,1.9202957208307583e-06
4.525902143784014e-06,1.7888739682482686e-05,1.182885074207658e-05,2.507981789416661e-05,3.2913305196620886e-05,4.629949028334135e-05,5.329143716963736e-05,0.00020470167013427948,8.319119927945738e-05,0.00014610911855314707,0.00011614374977382758,1.8823392367512123e-06
4.599565525197595e-06,1.8180296339927815e-05,1.2021641304463393e-05,2.5488577147436766e-05,3.3449737243759176e-05,4.705409484844903e-05,5.415999882168273e-05,0.0002080379663618013,8.454707724633962e-05,0.0001484904537944064,0.00011803669942082591,1.913018230676224e-06
4.247348817266915e-06,1.6788991733442526e-05,1.110164722891687e-05,2.353798326629625e-05,3.0889890438030515e-05,4.345313160271444e-05,5.001523382781661e-05,0.00019211720382245124,7.807684508739743e-05,0.00013712675275673292,0.00010900356813584012,1.766618467610495e-06
3.617889019501852e-06,1.4300736152485899e-05,9.45629912739035e-06,2.004947608511985e-05,2.6311774997991044e-05,3.70130487831414e-05,4.260259781722056e-05,0.0001636439808797786,6.65052660064917e-05,0.00011680353065604294,9.284841474339898e-05,1.5047922465220224e-06
