1.1723044386689125e-07,4.634193154320661e-07,3.0643399202734874e-07,6.497088249909929e-07,8.526403555282704e-07,1.1994180961205573e-06,1.380548980525879e-06,5.3029285195715316e-06,2.1551215627454555e-06,3.78505075819209e-06,3.008778592971873e-06,4.87632094820165e-08
7.049477074138014e-08,2.7867026107658765e-07,1.8426948924514642e-07,3.9069266613368895e-07,5.127225011283086e-07,7.212520990288692e-07,8.301724421509581e-07,3.188836601775419e-06,1.2959500576321974e-06,2.2760835551062576e-06,1.809283920855542e-06,2.9323025313729935e-08
1.524050661382876e-07,6.024668088638955e-07,3.98378537873449e-07,8.446518939722854e-07,1.1084723855861747e-06,1.5592996856197946e-06,1.794778316484861e-06,6.8940553758336865e-06,2.8017589413822364e-06,4.920743214058244e-06,3.9115530516800235e-06,6.339445557896425e-08
1.286691944236093e-07,5.086374155905144e-07,3.3633426265056794e-07,7.131041081480608e-07,9.358366654608114e-07,1.3164512144998992e-06,1.5152559294946774e-06,5.820361317355353e-06,2.3654073653279353e-06,4.154376762933966e-06,3.30235990743381e-06,5.352127548612645e-08
1.0590744091727415e-07,4.186587728420812e-07,2.768362793416548e-07,5.86955032553609e-07,7.702859009842673e-07,1.0835692245115944e-06,1.2472051181044873e-06,4.790731574067383e-06,1.9469636217974724e-06,3.4194619274603502e-06,2.718167999347847e-06,4.4053289886176696e-08
7.954772757572855e-08,3.1445716864450003e-07,2.0793342508719206e-07,4.4086552015970563e-07,5.785664583736238e-07,8.138754815935954e-07,9.367834035714856e-07,3.598347829403506e-06,1.4623763018462076e-06,2.568378798555457e-06,2.041632633594474e-06,3.308869586809743e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
